coin,cluster_id,t_start,t_end,deficit_usd,total_capacity_usd,budget_queue_usd,overshoot_queue_usd,residual_queue_usd
2Z,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,14282.587064999996,12608.775737,12608.775737,0.0
2Z,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,312835.63169896224,187931.87049891517,187931.87049891517,0.0
2Z,3,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,1342.0321402382208,936.3651545414692,936.3651545414692,0.0
2Z,4,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,6844.480509999999,4079.3055099999997,4079.3055099999997,0.0
2Z,5,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,17549.80856965865,17531.401740808637,17531.401740808637,0.0
AAVE,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,29424.18699999999,2616.88734,2616.88734,0.0
AAVE,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,164109.9660506343,145814.3540221882,145814.3540221882,0.0
AAVE,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,100318.29171999998,69841.27237,69841.27237,0.0
AAVE,4,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,728449.1223107035,573102.5813933403,573102.5813933403,0.0
AAVE,5,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,104717.11641600002,37094.87996,37094.87996,0.0
AAVE,6,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,11157.5369,219.426432,219.426432,0.0
AAVE,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,42066.652835174114,31645.195656174117,31645.195656174117,0.0
AAVE,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,1700574.9463552707,551269.1300152708,551269.1300152708,0.0
AAVE,9,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:31.173000+00:00,0.0,35.545,28.43608,28.43608,0.0
AAVE,10,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,7.705790188205846,7.705790188205846,7.705790188205846,0.0
AAVE,11,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,30678.4375,50.831088,50.831088,0.0
AAVE,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:11.547000+00:00,0.0,884178.5879999899,62353.98081430067,62353.98081430067,0.0
AAVE,13,2025-10-10 21:20:16.794000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,101070.7708527325,9.872855061761031,9.872855061761031,0.0
AAVE,14,2025-10-10 21:21:51.101000+00:00,2025-10-10 21:21:51.101000+00:00,58123.197037000005,819.70822,819.70822,0.0,57303.488817000005
ACE,1,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,0.0,0.0,0.0,0.0
ADA,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,3432.5930799999996,2210.1441079999995,2210.1441079999995,0.0
ADA,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,42316.705737455864,30921.46909599983,30921.46909599983,0.0
ADA,3,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,15943.16871399998,1436518.6909575886,1214964.6372206872,1199021.4685066873,0.0
ADA,4,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,54867.9945363898,43261.67110280229,43261.67110280229,0.0
ADA,5,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,1430.0249999999996,38.1346,38.1346,0.0
ADA,6,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,419607.3658693007,184557.34434730065,184557.34434730065,0.0
ADA,7,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,94.21769898834486,71.10734300766005,71.10734300766005,0.0
ADA,8,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,316240.3554,50762.082519999996,50762.082519999996,0.0
ADA,9,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,2407414.70898,3805.684468,3805.684468,0.0
ADA,10,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,1217615.7026366435,3841.9102432728423,3841.9102432728423,0.0
ADA,11,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,1274656.910315184,107256.0786342182,107256.0786342182,0.0
ADA,12,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,2451.5151900000005,632.9034,632.9034,0.0
AI16Z,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,779.585499,569.0062730000001,569.0062730000001,0.0
AI16Z,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,2657.9342430000033,32986.52483516895,17226.441728306247,14568.507485306243,0.0
AI16Z,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,3537.2661992830444,3429.2226596536975,3429.2226596536975,0.0
AI16Z,4,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,1251.233148174551,1240.846812086237,1240.846812086237,0.0
AI16Z,5,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,13422.976794000002,10808.05824,10808.05824,0.0
AI16Z,6,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,147515.9247779988,196235.399493,47894.87633,0.0,99621.0484479988
AI16Z,7,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,0.0,16200.871512000002,1296.247552,1296.247552,0.0
AI16Z,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,102156.09697859346,28654.08467033741,28654.08467033741,0.0
AI16Z,9,2025-10-10 21:24:30.999000+00:00,2025-10-10 21:24:30.999000+00:00,13751.911704,0.0,0.0,0.0,13751.911704
AIXBT,1,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,47496.724805000034,43010.736581,43010.736581,0.0
AIXBT,2,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,13174.828417029488,12899.044997034018,12899.044997034018,0.0
AIXBT,3,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,39106.524764,4481.9546390000005,4481.9546390000005,0.0
AIXBT,4,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,34366.308806512236,28905.514053700455,28905.514053700455,0.0
ALGO,1,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,41616.734931,32847.976917,32847.976917,0.0
ALT,1,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,2551.9253529999996,1740.193053,1740.193053,0.0
ALT,2,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,204.55539599999983,13.437066,13.437066,0.0
ALT,3,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,66617.350894,0.0,0.0,0.0,66617.350894
ANIME,1,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,8299.799705000001,5486.279888,5486.279888,0.0
APE,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,5118.0,122.14107,122.14107,0.0
APE,2,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,90553.61007765724,36643.99835065725,36643.99835065725,0.0
APE,3,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,8865.092847369888,6217.176072645835,6217.176072645835,0.0
APEX,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,1590970.014753,892103.3820780001,892103.3820780001,0.0
APEX,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,47255.613249999995,29824.96144,29824.96144,0.0
APEX,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,660.6878999999999,129.8295,129.8295,0.0
APEX,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,46949.47238299999,214824.8544000001,213966.66089,167017.188507,0.0
APEX,5,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,15264.161358000776,0.0,0.0,0.0,15264.161358000776
APEX,6,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,18991.323753000775,178722.00000000003,9816.574899,0.0,9174.748854000776
APEX,7,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,109602.23103318497,4435.550505849528,4435.550505849528,0.0
APEX,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,1012999.5815,194282.641056,194282.641056,0.0
APT,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,1427534.8106050007,779036.4324120001,779036.4324120001,0.0
APT,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,17371.864884000002,13131.329274,13131.329274,0.0
APT,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,675500.7034010001,162670.226292,162670.226292,0.0
APT,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,407495.85892614734,3192.4957072506622,3192.4957072506622,0.0
APT,5,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,24341.935105000004,20020.093372,20020.093372,0.0
APT,6,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,2476717.2530186693,32461.423618097513,32461.423618097513,0.0
APT,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,288241.3304618826,24226.75650124332,24226.75650124332,0.0
APT,8,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,261988.26696,7073.388963,7073.388963,0.0
APT,9,2025-10-10 21:19:52.582000+00:00,2025-10-10 21:19:52.582000+00:00,0.0,2909.5365699999998,2282.45836,2282.45836,0.0
APT,10,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:08.014000+00:00,0.0,346539.64039909036,136887.20061876756,136887.20061876756,0.0
APT,11,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,472720.40624762827,8918.279695869356,8918.279695869356,0.0
APT,12,2025-10-10 21:20:34.906000+00:00,2025-10-10 21:20:34.906000+00:00,0.0,187300.70480900002,8202.286328999999,8202.286328999999,0.0
AR,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,2345.3058830000004,266.706005,266.706005,0.0
AR,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,24221.503163,1428.042737,1428.042737,0.0
AR,3,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,24777.535703412057,20602.22806710759,20602.22806710759,0.0
AR,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,146824.22857099885,23330.243381959055,11448.207186959056,0.0,135376.0213840398
AR,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,27245.679761999996,4877.77545,4877.77545,0.0
AR,6,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,1602.0209659999998,98.10969,98.10969,0.0
AR,7,2025-10-10 21:20:11.547000+00:00,2025-10-10 21:20:11.547000+00:00,689048.8525170016,436607.01971424505,332913.15636869357,0.0,356135.696148308
ARB,1,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,24956.48955,986.30995,986.30995,0.0
ARB,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,7375.747608,1095.318084,1095.318084,0.0
ARB,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,489844.4557156841,442232.51650168403,442232.51650168403,0.0
ARB,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,26248.439778,18749.594945999997,18749.594945999997,0.0
ARB,5,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,59030.848799,30061.021173,30061.021173,0.0
ARB,6,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,176002.1988020922,50160.59793542627,50160.59793542627,0.0
ARB,7,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:28.995000+00:00,0.0,1457641.3204595784,1424055.5389033286,1424055.5389033286,0.0
ARB,8,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,131491.270325,41109.797637,41109.797637,0.0
ARB,9,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,271146.394658,9743.876357000001,9743.876357000001,0.0
ARB,10,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:11.547000+00:00,0.0,1021505.5299890491,319866.190672119,319866.190672119,0.0
ASTER,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,683.6789840000016,2156191.2793629994,1316295.3193159997,1315611.6403319996,0.0
ASTER,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,45797.42915099987,7642400.762141002,2792412.190796,2746614.761645,0.0
ASTER,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,500.62260000000015,481.751859,481.751859,0.0
ASTER,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,5357714.210852098,1954167.8874870979,1954167.8874870979,0.0
ASTER,5,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,18540724.474410005,2088383.1156750002,2088383.1156750002,0.0
ASTER,6,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,25388.566558000777,0.0,0.0,0.0,25388.566558000777
ASTER,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,12940794.972658236,2373802.056932655,2373802.056932655,0.0
ASTER,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,169790.60507189287,38397.38864303568,38397.38864303568,0.0
ASTER,9,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,32015.139558000777,1633.9824,382.559704,0.0,31632.579854000778
ASTER,10,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,2302187.418759416,146172.65101666335,146172.65101666335,0.0
ASTER,11,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,757223.880949099,142010.94023559644,142010.94023559644,0.0
ASTER,12,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,2638925.431154621,766655.0526034797,766655.0526034797,0.0
ATOM,1,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,551824.5586849999,517848.091607,517848.091607,0.0
ATOM,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,89061.727493,44022.457807,44022.457807,0.0
ATOM,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,2224.6463295804674,2217.3720737441686,2217.3720737441686,0.0
ATOM,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,38715.41424292157,13374.214004136182,13374.214004136182,0.0
ATOM,5,2025-10-10 21:19:15.348000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,4952.426614,1698.6860920000001,1698.6860920000001,0.0
ATOM,6,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,28092.755372000003,23906.57558,23906.57558,0.0
ATOM,7,2025-10-10 21:20:11.547000+00:00,2025-10-10 21:20:11.547000+00:00,0.0,130917.48667604703,114984.64374443759,114984.64374443759,0.0
AVAX,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,625537.9832050002,625356.8548060001,625356.8548060001,0.0
AVAX,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,4911338.657194,823547.823876,823547.823876,0.0
AVAX,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,991277.5844567409,40538.28526705433,40538.28526705433,0.0
AVAX,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,11762714.763931904,10831073.486071903,10831073.486071903,0.0
AVAX,5,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,4658183.835154001,4582788.222890999,4582788.222890999,0.0
AVAX,6,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,0.0,1841470.290914,78195.931361,78195.931361,0.0
AVAX,7,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,18585.496670000004,146.183368,146.183368,0.0
AVAX,8,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,2272065.6132764798,261639.7124946247,261639.7124946247,0.0
AVAX,9,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,115393.06962666771,113582.16739541126,113582.16739541126,0.0
AVAX,10,2025-10-10 21:19:34.026000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,51157.666999999994,6693.41904,6693.41904,0.0
AVAX,11,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,1152783.4908099999,340392.9001210001,340392.9001210001,0.0
AVAX,12,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:52.582000+00:00,0.0,213991.67979000002,48758.243974,48758.243974,0.0
AVAX,13,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,1172646.2513001042,1143889.0723819553,1143889.0723819553,0.0
AVAX,14,2025-10-10 21:20:11.547000+00:00,2025-10-10 21:20:11.547000+00:00,0.0,2216.9074226059442,343.0620438147417,343.0620438147417,0.0
AVAX,15,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,35753.24121,81.758086,81.758086,0.0
AVAX,16,2025-10-10 21:21:57.818000+00:00,2025-10-10 21:21:57.818000+00:00,491.7655620000002,0.0,0.0,0.0,491.7655620000002
AVAX,17,2025-10-10 21:22:29.511000+00:00,2025-10-10 21:22:29.511000+00:00,167082.24371599886,5017.834781,4923.537969,0.0,162158.70574699886
AVNT,1,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,98467.835538,45074.713912,45074.713912,0.0
AVNT,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,36916.11333000001,10995.476847,10995.476847,0.0
AVNT,3,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,1526457.7690342476,1465349.4141973308,1465349.4141973308,0.0
BABY,1,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,10178.069904999998,4391.078912,4391.078912,0.0
BABY,2,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:31.173000+00:00,0.0,5641.736422999999,239.670611,239.670611,0.0
BABY,3,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,44392.247937998734,71132.52957796142,28674.69216333467,0.0,15717.555774664066
BANANA,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,120973.364703,46685.148388,46685.148388,0.0
BANANA,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,3098.9503999999993,188.076042,188.076042,0.0
BANANA,3,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,2078.1046548510603,1488.0768821610768,1488.0768821610768,0.0
BCH,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,92043.82363700001,91355.47079899997,91355.47079899997,0.0
BCH,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,652178.6707670009,87815.55195000001,48124.594536000004,0.0,604054.0762310008
BCH,3,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,110.23529900000176,0.0,0.0,0.0,110.23529900000176
BCH,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,12637.53114648845,12555.970000644616,12555.970000644616,0.0
BCH,5,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,2523.3877200000015,77.263715,77.263715,0.0
BCH,6,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,117.01334900000256,12412.835379799639,11699.596992276296,11582.583643276294,0.0
BERA,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,587756.8727899999,282845.93532,282845.93532,0.0
BERA,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,14977.099410000004,9028.484892,9028.484892,0.0
BERA,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,682615.109321,475688.24589200004,475688.24589200004,0.0
BERA,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,154773.55891399996,148502.966561,148502.966561,0.0
BERA,5,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,15698.259128999978,46785.36928262455,44077.14094913703,28378.881820137052,0.0
BERA,6,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,74779.465157,55272.367017,55272.367017,0.0
BERA,7,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,90285.1883004902,24529.555648405192,24529.555648405192,0.0
BERA,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,1545272.8556503677,1222933.3747723675,1222933.3747723675,0.0
BERA,9,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,73297.25350800001,8992.740459999999,8992.740459999999,0.0
BERA,10,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,120653.24746217753,20487.669810177547,20487.669810177547,0.0
BERA,11,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,71595.72614220002,63056.706882533326,63056.706882533326,0.0
BIGTIME,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,263343.97252,256056.48183200005,256056.48183200005,0.0
BIGTIME,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,45942.98500299877,9160.722042000001,9118.124522,0.0,36824.860480998774
BIO,1,2025-10-10 21:18:35.747000+00:00,2025-10-10 21:18:35.747000+00:00,0.0,5482.025592,362.03288,362.03288,0.0
BIO,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,465628.75394304167,132608.63397004164,132608.63397004164,0.0
BIO,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,28636.533374055296,4254.14378986472,4254.14378986472,0.0
BIO,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,210277.4415,17236.354278,17236.354278,0.0
BIO,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,102819.80570827356,7878.991524596831,7878.991524596831,0.0
BIO,6,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,17341.77972772402,1.4783957600197337,1.4783957600197337,0.0
BIO,7,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,17324.842695023064,1147.2597961396773,1147.2597961396773,0.0
BIO,8,2025-10-10 21:20:16.794000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,54026.24447356933,190.04790655488569,190.04790655488569,0.0
BLAST,1,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,132.96525,17.1534,17.1534,0.0
BNB,1,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,310485.00882500014,121994.35237200001,121994.35237200001,0.0
BNB,2,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,111.7262,16.593,16.593,0.0
BNB,3,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,786.0224569999926,663134.9196552077,646166.4569862077,645380.4345292078,0.0
BNB,4,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,441274.84512,28697.9856,28697.9856,0.0
BNB,5,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,244872.2513559608,4334.219153956674,4334.219153956674,0.0
BNB,6,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,210343.07590363824,28637.56025690319,28637.56025690319,0.0
BOME,1,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,4540.130198,393.02816099999995,393.02816099999995,0.0
BOME,2,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,194456.8174539963,110023.10553487625,55717.13336232351,0.0,138739.6840916728
BRETT,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,14858.890818999998,1043.188944,1043.188944,0.0
BRETT,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,580762.8522369566,14596.822333574384,14596.822333574384,0.0
BRETT,3,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,556238.7317543684,169.98453860567588,169.98453860567588,0.0
BRETT,4,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,568681.9391090991,37911.670126222496,37911.670126222496,0.0
BRETT,5,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,323022.17021247756,5481.953799367398,5481.953799367398,0.0
BRETT,6,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,293258.1465484907,56367.882772580466,56367.882772580466,0.0
BTC,1,2025-10-10 21:17:06.037000+00:00,2025-10-10 21:17:06.037000+00:00,152.520576,90096004.483228,5490284.984059999,5490132.463483999,0.0
BTC,2,2025-10-10 21:17:47.450000+00:00,2025-10-10 21:17:47.450000+00:00,0.0,57772940.44396381,16305674.005491136,16305674.005491136,0.0
BTC,3,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:08.820000+00:00,0.0,4084294.068989998,4051243.5195479984,4051243.5195479984,0.0
BTC,4,2025-10-10 21:19:22.251000+00:00,2025-10-10 21:19:34.026000+00:00,28521.66071699984,349032675.1872328,15363954.52067196,15335432.85995496,0.0
