user,n_adl_events,median_latency_ms,share_any_nonadl_fill_5000ms,mean_undo_frac_5000ms,share_any_nonadl_fill_60000ms,mean_undo_frac_60000ms,share_any_nonadl_fill_300000ms,mean_undo_frac_300000ms,strategic_score
0x61258c3c349b12edfa28a1a06bfcc587409a2ccb,9,1083822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x39235f8b59f02a28db7217d153d0cf23279eca60,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa8a747efc467aa6f5a7d92d4c1614db6bf287165,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9235825b9fcc820f26196bc502a0bbca24da2568,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaa56cbf54d8fe9487675d861c64da7048813b812,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4a967488da784c0e34e58cb379fd8608010ce663,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb54519100a0879a30516342c46bea610832a94f3,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0069df723cac730b058e2edf9bda14b179b15ae5,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5b68a79ab18db38d39a1f733b2afaf344494c490,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb29fac73e9dfb6f02ea34abd553176c4d46e82bb,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x27539fd4d7393e15415e84589fa47f30060be1a7,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x404ca2035b37bf2e83505134ebcf8d03babb5f03,9,585731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1c2c96e78a42958892e637bdc0d94ce259f109fe,9,1099533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x365e0c115f1ca1adcb42fd21142873493df7f880,9,1395933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5d6d3be688e7c3dfd90e8cc41833c3a8c3cfde39,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x870ce4cbe75814672c0f1e62d3d19474dbca2edc,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x09c2603bd1fd8a0abf310e6e6a68cddbe0babc98,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe875e426932d2accc73d1a200dcadd003b09524c,8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
