user,n_adl_events,median_latency_ms,share_any_nonadl_fill_5000ms,mean_undo_frac_5000ms,share_any_nonadl_fill_60000ms,mean_undo_frac_60000ms,share_any_nonadl_fill_300000ms,mean_undo_frac_300000ms,strategic_score
0x632d5f69179298f9cbf94a5f3fd2a0864aa915a9,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa682709e26ca42e3634ffb28d984c8cda3baa112,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc598c4ed521a4664a2cd70101779498ddd8828df,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc43635d592e4f7daefb29cb8f2978a3dba26c977,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x560c3cf03f5a5efc10829b3105f71d1c0cd5c301,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa298ffe99d51575c83308294db6a0cd5e105d784,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2aebf7e4c1e815d6754b1f454bc106d1e79a32dd,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf783547d15ada8a5c772abab56be789c3482cf06,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf46a51a54cc02c95876ce7f70a62794d24f0130d,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x57576384e39359f0ac54471d74f9c519cbb50eab,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x183b07cd7814e5072954314a6842b7854f151eee,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x353325d2f97ba4d2bd5f5750d14adb9d80ac4629,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2542c0ebae8efc43f7effef92079498f630aca78,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa22c8abce5ecea8107769598ca1d466a1a58c372,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb50e510a408911d0901af72b95ade3dd193f0138,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x18b1340722a07783bc21b4f90874a9bcb44ba021,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe377263debc9cf8bd242bd770ca05bef0ce1ed13,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd1a36ea9b340dc75e8aa7f1a893c82fe11a52bfd,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x38f41002af32c8e1b9ffbeaf22094f51c3a7be40,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa354287631fbcabe2eec8549584ef28ad2cca6a5,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7b61b4a18cccf08f4a4fd75833b8405b68678c00,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc070f43a770c6435ae5c587d27b7c53641d645c6,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdfc886348b46dcdebb913fbf9c4a68da37d0eadc,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x252f4ebc81f6134a52e680061a56ab8a519d6840,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaba34dd94752cd22fbfa6c9337c9556306e225a0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x80184438ec6077c3490cca57621d22fd0d09000d,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad8c0ba92b36108966cc2e66b2515f291e5ebda3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb6d1eb46c8c6bc07390efd14d6778165fd49997b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6dc1e834d03e19f4021a355b856d56bca2fc6273,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc42d8db536577942e81a018b422f74775adb3bcb,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad27168ba54d9d2b766dee6f34979f3ac281b36e,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe080afd9ede058eef02019ad79960d764f6ab651,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf3294f2c4bb128d5d36a4e4386400ad0cdd35887,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd086290d49be97ad7dd1acd0646f5ddf98d53067,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfdb406a11e3af9f117f05ef69533c0344344891a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfeae4ff5c0e76167d20add2f99023596a3340f52,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x252ac6c6f49c0c492ff1b1c4a6485f892f4c6709,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcf5aa109cab6deaab6ba616267baa3ca9ea48f92,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2f5fa551814dd697631bbdade0482c67d5451d97,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54f0289097970070ce627a9d370a1f271fa9cfe8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x71cee4f85f8c92b86128d564f3f014f1c4701c11,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb1e1a28e28a453dfe1738f920faafb0f4b7065ce,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x11e678b910102af7510e32fae3ce68497fde8e21,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x97bd451317c63a3a65dca506a72d12d0d4c9a780,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x89a0f6aa656b17ee00c3d07b6cabe308d6c2b258,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad784ec3ea30576e27d3f772490af7321f72a799,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xae6b9ce22bfa2d0d40c292b66d325c9b1d51b1be,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x731a387ac3b9ae6678c6e2b4f1f70c234bb574be,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfeb1f95a4758965570ee1ac2af33af1273853251,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9b69058d5081c7ef450e610e4d55de0a06a4c1f4,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb2bd9da792a92f312a73708e4a6149ca58da04b8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1c84eb93352fb7294f75f179e7df1daba7a9623a,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2b5d6e236f6094ba5a1623f67f0cb65322407cd6,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0ad02f42e205ccf344635494659a964f7505bda8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4b8a9ca382afd7c3eb1f66b3408b5aab384f26e4,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb80e9f6e1cd7dbd066e2e043cc45deb3a969784a,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb9f41a5124787c7c7fb390505272a1fad19b13ce,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4acd783b3a6592c054276c0a5bf375208ab2c666,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x116d0b6ce1f0f814f1a970245a92539182c7d288,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x22f105c8083419910f0da05d578c6982b6db2f5e,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x20f4ee2651af90760fc30c621ec7c72541bb03bf,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9d72432191d87f3484ff3b032fe924689fe7ec15,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x064ab2a51e995eb8f5c4b2dd9f4f9ec749a98ead,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa06f84d7bfd884391117b34ad73c71d48a1a712b,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2fb7d8831b34be770cb85f773a2ef506acdf89bc,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4c8db68e59943bb0fccf33aea7642efa1d47353a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad562a79e247d024aff9006f4c7fe139295a5412,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb8e12efaf16b0c445c4ee43926da2ce186e30b67,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x55f9d4c5efe29ebb34c2ae0e9f1f6b3dd2bca783,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xda50a44f9bb62d1175f51bdee45def6023972de0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3f5e7ee8bcacc800185fc53d0c86dba5f2099450,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x315a02407044f9e3f289752122ea789fe071133f,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6b5eca69c50db42c99f2ea42ea7cf9766ed486a8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb4fdf97f5e1f1d5c2a6e17130ed67a4916396a69,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3f1a1c26d5660eda3a321203d68e81a3c7aae36c,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcba5c1e66c49433d499b0553dde23287479b9fe0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcea2e91afe6296b1432236ec6f74c3b3aa769e30,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa413f2ef01eb6553c08e6a653000bad2f26ebd83,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7ff9f076d6bc767b95cef0822931a616122aa218,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd6b53a1e888423596b9bf1a5f0ae172750ad227f,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x125f2a2d06f7b4f9b81bd54ddda0454dc4126de8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcd1f74617bd3c81bde7f5d389a317db6808a0416,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xed38f283215c103ad7080fe458bfd859e4ab682a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc871a040cccc9408292f30d1dbba1df49036e3ed,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x26b5874eb3e9e69fe3333f191f9ca968115987fa,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x759cf300fbb59d84f53411eb95787c395c09d6f9,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x400af58b90d881969aeba16fc088502500bc082c,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x32147692507bb2d22b5d7d756c165d28eb820e1e,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x69c785d530853e594f54e34eeb7a6f50589c9804,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfbe8d5e50041904b9be398da2ef21a211205dee5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb23ccf2b9ab1319525e7f1d7db4333be03035568,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaf3ebc0988088b36205d7a6877dade17048cb485,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb76374f3e2c248088c922d16dd37c8ed867b8aa1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x344ff434173ce3930e4d53f70c4d42f9d33a9ed5,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3ca22fb30c24645eace25bf516a25c2a97c6c02a,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x81f0d1fd4e418c7672abdab957ba42ab7f094554,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8405c0095b1b4ca662979bfa5304c367ab6e2b8c,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x83fe59a9e6592b67bd40ed1d3411a830d5655de1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x00c0591986ba52ed813eca30ef9b557e33807606,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2515425dd3b181c630ced0cf4fa823db384a995d,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x27a22775b0a67c6b2340c180e88dd528d1fcdf62,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x95c446b5e08108c98f37e523cac1a05b47659620,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4a81730a295b2e8e4bfb0674bb027f89c1625c58,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe33ae8f2a6633033098717bdc6cc40c2a3d26805,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x97b5bceae0bb9613901281aafa3ace6a86747826,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xab5058cd001e70f3f06f0a10349edca8f15abf7a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa4f66dfa9586b12e3e8b595ef102668b647de74f,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7f1ff539ff96eb11d935207a49634e29053f9338,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1ac3469347f356a91204a7ec76a5e42e024a60fa,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa81da98db341576ddc6ebf32a8ee0ce38e4cf01b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3bec4d684e843ac3ab9a0d449dd0923103c429a5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x84b30129c60835e119731d47a159bb4250d550e0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7f76c6754f04be0c938443a40bb54e514f3de199,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x450170926037fc80765de83e138a7a9698c80336,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaa525f131d57b8f25ba66d90d4bfc5116c58d35e,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8a57e2665c8aabfb29466e0d2817abb86bbb8080,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3fd3b844db5795a17c7bbc065ca9657d5922c11d,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcadd8a07d8bb024cd8973d41d2afcfaf4b861e8e,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd59d0b2c70d17d7baddaf38ea928f04383c4575f,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2903cd380481e2d8dac4402e19b03f8a7e04b11a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0d0ad41116d4711169eb9a656cf0d586a0ccbf9f,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x21964238000eb984267cc44390bb6563ac4e532a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1cdc4c0ec33736967eb2ec2ac5b49e034861f5d8,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54ccf223360a6270e0486039082a1e99c08445ef,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe1391d5484a301c0b75b1bf759fb88e01322fd62,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x24eeb795e19ecb7c4d64747c64c78ad8d264d647,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe2c5f473fe7cbcc7e1ae9829b73ec6029b696d16,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7724b87631e1d027e85c6e4702bbd722d8e0eb2c,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe16480fb53667a59d671cd1de0bcdbc6d24a9101,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5f167d88fe6379ed28caa4a0ddfc958059cd229b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf2223625f61b536d57c59da3038f8adf6c1e060a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xba35eb78cb20f666911ea1c9e71b9082a22f4ce3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xde3eaa21099a7218d67bcda1d513016c15f7b06a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb7387a56c122e7e896cdaa7a21585da9805b9ce9,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x02f6d7b5adb723c0e01f80910cf055240ad7bbab,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x40fb1e3e4a24f0c0398b3bd9060d20020cbcd7d7,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xde141d719524f44e05690fe6e5aa7216055f67dd,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcf3b61b2dc9948f8f93e443616aa342158928c11,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf4d08efcc7e7622954c9d4215adbe97dd0b04ba5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcb21b9158803fe7a7667a4c0cac5a2cb3b15a375,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x351b4b80e0da793c9789a1061fb5492d8e112594,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xee75799b4eed319f09198d23762c2f656aac2dea,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xda3fc0a50162ca6ce4349d559f212eec0140e600,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3a65b36705f89cf986365a50aadc6bd1237acc41,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x101c42a31d69a4c70491b4b4835cffe06a42bf0b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0110a0d60de87a003cd5e8bdc28fb205b7cd0fa8,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6d672f2a25ccfe77ec4ed72199c534ceea023ffd,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x19141772c5ea4fe76c0d2539529bad4698005492,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x403ddf3d13b6556cce4b9b2793b5b686f491b701,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa1877a3a01d5b0baee5495f9ecf9cf6f74b3f659,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5e5c16db9f3e08651c7d0912fc210adfeca13706,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd4e5347f90027ec025af1ed97e44917c44ff7c88,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd7ae9693424cd39b207a98b92e2fa5d5556f03f7,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa0812112d9666694d9a46300de8d3ebc99406af1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd870a943a1c5068b0ac7d4e3af2b4805e6d2ec4e,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2999628d0648910b4d5c492eaf57d24448b89a5a,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb745e264869db7fb98fffbe7cc79631da662fe00,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0f7697b860cf5598c42d0258c0e5666777328446,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa9f64acb9d6675cd895ff344e66cefc9af4e223c,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8e1a4be17ce64b04812cf3ecaacbb33ad3726238,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3669a688014a615a045b88d95142e4fcdc8b46fe,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5434b11aa6d58d40f36d88557726f0d7dd92cf51,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3fdc898208686c25e2b6c41767d651a47b269dbf,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xee96f6fcd1dcc38c933cb0f0525fc27f63f5e410,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x85eb5fcc6fbc205a5466a566538fe2e37ff95f40,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xb1eecdbcf4a2ea4e74f97169caa9040d38ad11ef,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x24f409f23d346965f8c9492b2af3453f9eb32de5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdac6c9b5b9029f8ddf85c8d8214c653d90cc1d0a,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3b59692b3793a67907661729605d0d1c33ec7db6,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdcf62e95047082885350115ac00e94e8b134ea27,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x38c5f15da83fb5c93a2c69d1f47b016f309e1199,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5f89c1aa108be034d4802f90158637416db28f06,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1554f5f8162d8698b17e69667998fa406d25f973,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x40bac8ef8f29b7b7b91f40983298f5a760882678,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x32537693dfd028419bdf4821c9b99c207565f67b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x56896970e533d461bead6ff82f8c63e9fb79ba19,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4922bd819203ca4c9ed4e0071a0b5646d020969c,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x53feafbf500205ea69b90a12e6faa4b21b2e5f18,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5039dc9e3daf6a28bc58013e75569a24db724e3b,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7987fe226eacddb34972f631de7aff725bb6eda8,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfed43f22d9e64ca5a6ad07a389c6d554f7cd71c9,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x747012f248ffc300647ed16c93cffbc569143d21,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8f42f779aa5a395d82f4eb01a72f564dce2f0857,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x47fc4ca066a5fba6605992f5293aaca0bd99d458,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6b69820f05c52f2cf265149639321f57e92aaf53,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x23799d4ab8e0d762d7a3387558f5b083717e840e,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdc616c6432a358695e2f4ac1e7f3003292e62515,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x590b80fd1af18b877d4c7fd44ac0d48a2d5ac0ad,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5718db46bd9dfcae268e2acb7295ea100ff2e28b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe2901b66bf378843167491b14d766416318d5971,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x32492817f5b94c2f64f2837dfd9a049b754496a2,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd109389b3bab32d2dace38bc6b3ed00ea813149d,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9dbac26cadd616cf3d45114925e1417041930ab8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x724dfcb28ffc961d749728f7fa1469e195de8870,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x549221895b991037477fb2f5e8ad25dc1df90170,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8480f1c92cd029a9419bab3ab5d30c6a36b1794f,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xbf4f17d0946cbc6a4721405bf6ccff791c8bac52,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x57b65f5ffb9a770a661eb60d80ddf1009112d0e9,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd609a2c28f2ab26afd37eebe365a3d432bc60ab5,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x291ea9c3a84f50878de2a152e3b156ba6f6f8982,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd965a551ff163ae4fa311e8ed20f011a696a91f4,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xad59fd608b4336f26020fd7c3cc9a2eb323ec2c8,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x41243684a7a6c72596b751f6452c27c307ffba38,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2905337fcd8ce27747bd857f1982ee7e9d07ee1b,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd969af9a7af23f4a6beb7e8fc0b09be3937d84fd,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7a17bc4de0645431d44014ed999dec159d6860aa,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2b6be30a4b3586f29eb3f46215fa145c3fcb8d66,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x47dcdca1194310ebe4f1cd0da9bddc0f5da0372c,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x07df8607af3ac6005c69c1c554c8106d29aaa48d,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x270b396e0e29b8e5d8e4b4002216940cc41d241c,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x79d143fd40cc64adfbd10c6644e3ea7da5b13312,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x084744adf2a8a071771ef2d8a95e0b2943947713,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4b07f4966ee4e026efb1ebeacca75c7f8112dbfe,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x63bb781537012613606689fb2ed7655875740859,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9927bb990c0df96bb699f9869899613e5e44d4f9,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x13f29bf3f91c42976df309964657376715c40215,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe7e48ec28cf2eaf01bb4338a6cf5090262f4fd98,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcae59f3ffa93a6ec3d9f9cbf7eeaa180aeb7aa84,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x48103b015b94544afd615531732e11e470852929,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x04c938da740baf21fcd9fbffc7c0da81d9dc1b52,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6023aa8a581284eb1ec3da791c0da169b4d75631,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x09ea07502d56199024f08823dd81741b590524ec,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3cdc5efaea3b24f6a6936387138a2b6221efd07f,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf2d3eb6624189e86dc2ee866127ff8cd07438435,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xec3c809abbab8d28fad28f4b35fca1832b59e484,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc74353d2b085cf57c5c8e0063ea3ecf31a9695b6,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9956dfc8a76549262e1992be3577e7b6ebb4edae,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdeb4f30c97c5d40c1988b3e85d198681554712eb,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2708428b357d479bd9a428534bfca703a1216049,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x85d2711682798b558432c50b183c1b98bdb97d97,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xff75b89e9acf4081d9f03640c4deb61af90fb6f2,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
